area_fips,industry_code,year,qtr,area_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl
29047,10,2022,4,"Clay County, Missouri",6627,109696,110097,109884
29047,10,2022,1,"Clay County, Missouri",30,1430,1435,1419
29047,10,2022,2,"Clay County, Missouri",31,1428,1362,1391
29047,10,2022,3,"Clay County, Missouri",31,1460,1480,1484
29047,10,2022,4,"Clay County, Missouri",30,1495,1489,1483
29047,10,2022,1,"Clay County, Missouri",16,517,509,509
29047,10,2022,2,"Clay County, Missouri",17,502,522,519
29047,10,2022,3,"Clay County, Missouri",17,517,527,525
29047,10,2022,4,"Clay County, Missouri",17,519,523,519
29047,10,2022,1,"Clay County, Missouri",207,13936,13947,13933
29047,10,2022,2,"Clay County, Missouri",207,13940,13929,13949
29047,10,2022,3,"Clay County, Missouri",208,12136,12122,14205
29047,10,2022,4,"Clay County, Missouri",209,14393,14448,14389
29047,10,2022,1,"Clay County, Missouri",6020,88774,88966,89849
29047,10,2022,2,"Clay County, Missouri",6129,90676,91375,92362
29047,10,2022,3,"Clay County, Missouri",6276,91826,92740,92682
29047,10,2022,4,"Clay County, Missouri",6371,93289,93637,93493
29095,10,2022,1,"Jackson County, Missouri",23910,360309,361782,361936
29095,10,2022,2,"Jackson County, Missouri",24324,365943,367644,368630
29095,10,2022,3,"Jackson County, Missouri",24794,363711,366258,371055
29095,10,2022,4,"Jackson County, Missouri",24944,371386,372022,369243
29095,10,2022,1,"Jackson County, Missouri",97,17387,17073,16946
29095,10,2022,2,"Jackson County, Missouri",96,16713,16647,16272
29095,10,2022,3,"Jackson County, Missouri",91,16390,16003,15944
29095,10,2022,4,"Jackson County, Missouri",88,15965,16047,16015
29095,10,2022,1,"Jackson County, Missouri",39,5812,5845,5889
29095,10,2022,2,"Jackson County, Missouri",40,5947,5933,5745
29095,10,2022,3,"Jackson County, Missouri",40,5725,5683,5928
29095,10,2022,4,"Jackson County, Missouri",40,5960,5964,5975
29095,10,2022,1,"Jackson County, Missouri",424,32567,32930,33292
29095,10,2022,2,"Jackson County, Missouri",425,32935,33124,32842
29095,10,2022,3,"Jackson County, Missouri",425,25961,28368,32893
29095,10,2022,4,"Jackson County, Missouri",425,33363,33505,33516
29095,10,2022,1,"Jackson County, Missouri",23350,304543,305934,305809
29095,10,2022,2,"Jackson County, Missouri",23763,310348,311940,313771
29095,10,2022,3,"Jackson County, Missouri",24238,315635,316204,316290
29095,10,2022,4,"Jackson County, Missouri",24391,316098,316506,313737
29097,10,2022,1,"Jasper County, Missouri",3394,57421,57892,57956
29097,10,2022,2,"Jasper County, Missouri",3422,58319,58512,58435
29097,10,2022,3,"Jasper County, Missouri",3475,57038,57331,58590
29097,10,2022,4,"Jasper County, Missouri",3510,59045,59310,59520
29097,10,2022,1,"Jasper County, Missouri",25,287,283,281
29097,10,2022,2,"Jasper County, Missouri",25,273,279,278
29097,10,2022,3,"Jasper County, Missouri",24,282,277,279
29097,10,2022,4,"Jasper County, Missouri",25,273,277,274
29097,10,2022,1,"Jasper County, Missouri",21,1029,1095,1100
29097,10,2022,2,"Jasper County, Missouri",22,1084,1079,1032
29097,10,2022,3,"Jasper County, Missouri",21,978,940,1032
29097,10,2022,4,"Jasper County, Missouri",21,1032,1052,1051
29097,10,2022,1,"Jasper County, Missouri",117,5283,5289,5242
29097,10,2022,2,"Jasper County, Missouri",117,5314,5387,5274
29097,10,2022,3,"Jasper County, Missouri",117,3635,4016,5240
29097,10,2022,4,"Jasper County, Missouri",117,5426,5432,5409
29097,10,2022,1,"Jasper County, Missouri",3231,50822,51225,51333
29097,10,2022,2,"Jasper County, Missouri",3258,51648,51767,51851
29097,10,2022,3,"Jasper County, Missouri",3313,52143,52098,52039
29097,10,2022,4,"Jasper County, Missouri",3347,52314,52549,52786
29145,10,2022,1,"Newton County, Missouri",1478,20347,20553,20732
29145,10,2022,2,"Newton County, Missouri",1513,20785,20949,20729
29145,10,2022,3,"Newton County, Missouri",1518,19476,19716,20911
29145,10,2022,4,"Newton County, Missouri",1535,20936,21058,20962
29145,10,2022,1,"Newton County, Missouri",17,136,130,135
29145,10,2022,2,"Newton County, Missouri",17,130,136,136
29145,10,2022,3,"Newton County, Missouri",17,129,134,135
29145,10,2022,4,"Newton County, Missouri",17,129,131,135
29145,10,2022,1,"Newton County, Missouri",7,108,108,105
29145,10,2022,2,"Newton County, Missouri",8,104,105,109
29145,10,2022,3,"Newton County, Missouri",8,107,110,105
29145,10,2022,4,"Newton County, Missouri",8,105,102,104
29145,10,2022,1,"Newton County, Missouri",65,2288,2455,2522
29145,10,2022,2,"Newton County, Missouri",65,2514,2532,2394
29145,10,2022,3,"Newton County, Missouri",65,1118,1418,2501
29145,10,2022,4,"Newton County, Missouri",65,2602,2613,2592
29145,10,2022,1,"Newton County, Missouri",1389,17815,17860,17970
29145,10,2022,2,"Newton County, Missouri",1423,18037,18176,18090
29145,10,2022,3,"Newton County, Missouri",1428,18122,18054,18170
29145,10,2022,4,"Newton County, Missouri",1445,18100,18212,18131
29165,10,2022,1,"Platte County, Missouri",2925,44371,44517,44673
29165,10,2022,2,"Platte County, Missouri",2969,45326,45720,45975
29165,10,2022,3,"Platte County, Missouri",3020,45748,46344,46355
29165,10,2022,4,"Platte County, Missouri",3073,46373,46902,47312
29165,10,2022,1,"Platte County, Missouri",26,640,690,687
29165,10,2022,2,"Platte County, Missouri",26,647,659,648
29165,10,2022,3,"Platte County, Missouri",27,694,681,677
29165,10,2022,4,"Platte County, Missouri",26,685,681,693
29165,10,2022,1,"Platte County, Missouri",8,56,55,55
29165,10,2022,2,"Platte County, Missouri",9,58,61,62
29165,10,2022,3,"Platte County, Missouri",9,63,65,66
29165,10,2022,4,"Platte County, Missouri",9,63,59,60
29165,10,2022,1,"Platte County, Missouri",85,4093,4132,4102
29165,10,2022,2,"Platte County, Missouri",85,4135,4162,3806
29165,10,2022,3,"Platte County, Missouri",85,3200,3652,4263
29165,10,2022,4,"Platte County, Missouri",85,4319,4344,4342
29165,10,2022,1,"Platte County, Missouri",2806,39582,39640,39829
29165,10,2022,2,"Platte County, Missouri",2849,40486,40838,41459
29165,10,2022,3,"Platte County, Missouri",2899,41791,41946,41349
29165,10,2022,4,"Platte County, Missouri",2953,41306,41818,42217
29217,10,2022,1,"Vernon County, Missouri",692,6554,6571,6528
29217,10,2022,2,"Vernon County, Missouri",700,6603,6678,6659
29217,10,2022,3,"Vernon County, Missouri",705,6315,6454,6800
29217,10,2022,4,"Vernon County, Missouri",711,6807,6811,6799
29217,10,2022,1,"Vernon County, Missouri",14,80,80,78
29217,10,2022,2,"Vernon County, Missouri",15,89,86,86
29217,10,2022,3,"Vernon County, Missouri",16,79,78,82
29217,10,2022,4,"Vernon County, Missouri",15,84,80,81
29217,10,2022,1,"Vernon County, Missouri",16,141,141,143
29217,10,2022,2,"Vernon County, Missouri",16,140,138,143
29217,10,2022,3,"Vernon County, Missouri",16,139,141,142
29217,10,2022,4,"Vernon County, Missouri",16,146,146,148
29217,10,2022,1,"Vernon County, Missouri",62,1223,1238,1232
29217,10,2022,2,"Vernon County, Missouri",62,1244,1242,1218
29217,10,2022,3,"Vernon County, Missouri",62,808,881,1225
29217,10,2022,4,"Vernon County, Missouri",62,1267,1286,1275
29217,10,2022,1,"Vernon County, Missouri",600,5110,5112,5075
29217,10,2022,2,"Vernon County, Missouri",607,5130,5212,5212
29217,10,2022,3,"Vernon County, Missouri",611,5289,5354,5351
29217,10,2022,4,"Vernon County, Missouri",618,5310,5299,5295
20005,10,2021,1,"Atchison County, Kansas",395,5048,5099,5167
20005,10,2021,2,"Atchison County, Kansas",401,5133,5296,5409
20005,10,2021,3,"Atchison County, Kansas",409,5174,5266,5375
20005,10,2021,4,"Atchison County, Kansas",408,5465,5487,5459
20005,10,2021,1,"Atchison County, Kansas",10,39,40,43
20005,10,2021,2,"Atchison County, Kansas",9,40,45,44
20005,10,2021,3,"Atchison County, Kansas",10,42,42,39
20005,10,2021,4,"Atchison County, Kansas",9,44,49,45
20005,10,2021,1,"Atchison County, Kansas",12,50,50,51
20005,10,2021,2,"Atchison County, Kansas",12,51,53,55
20005,10,2021,3,"Atchison County, Kansas",12,54,55,54
20005,10,2021,4,"Atchison County, Kansas",12,54,54,53
20005,10,2021,1,"Atchison County, Kansas",27,805,804,804
20005,10,2021,2,"Atchison County, Kansas",27,806,827,864
20005,10,2021,3,"Atchison County, Kansas",27,648,654,833
20005,10,2021,4,"Atchison County, Kansas",27,823,813,822
20005,10,2021,1,"Atchison County, Kansas",346,4154,4205,4269
20005,10,2021,2,"Atchison County, Kansas",353,4236,4371,4446
20005,10,2021,3,"Atchison County, Kansas",360,4430,4515,4449
20005,10,2021,4,"Atchison County, Kansas",360,4544,4571,4539
20013,10,2021,1,"Brown County, Kansas",333,4781,4788,4800
20013,10,2021,2,"Brown County, Kansas",334,4836,4863,4938
20013,10,2021,3,"Brown County, Kansas",327,4806,4797,4823
20013,10,2021,4,"Brown County, Kansas",327,4818,4831,4873
20013,10,2021,1,"Brown County, Kansas",13,94,95,93
20013,10,2021,2,"Brown County, Kansas",13,61,62,63
20013,10,2021,3,"Brown County, Kansas",12,59,59,62
20013,10,2021,4,"Brown County, Kansas",12,57,62,58
20013,10,2021,1,"Brown County, Kansas",7,58,58,57
20013,10,2021,2,"Brown County, Kansas",7,57,57,58
20013,10,2021,3,"Brown County, Kansas",6,55,54,53
20013,10,2021,4,"Brown County, Kansas",6,57,57,57
20013,10,2021,1,"Brown County, Kansas",38,1304,1309,1303
20013,10,2021,2,"Brown County, Kansas",38,1327,1326,1367
20013,10,2021,3,"Brown County, Kansas",38,1263,1250,1325
20013,10,2021,4,"Brown County, Kansas",38,1275,1286,1296
20013,10,2021,1,"Brown County, Kansas",275,3325,3326,3347
20013,10,2021,2,"Brown County, Kansas",276,3391,3418,3450
20013,10,2021,3,"Brown County, Kansas",271,3429,3434,3383
20013,10,2021,4,"Brown County, Kansas",271,3429,3426,3462
20021,10,2021,1,"Cherokee County, Kansas",390,5394,5352,5369
20021,10,2021,2,"Cherokee County, Kansas",392,5443,5518,5575
20021,10,2021,3,"Cherokee County, Kansas",394,5413,5410,5592
20021,10,2021,4,"Cherokee County, Kansas",399,5643,5616,5573
20021,10,2021,1,"Cherokee County, Kansas",11,53,55,53
20021,10,2021,2,"Cherokee County, Kansas",11,59,54,53
20021,10,2021,3,"Cherokee County, Kansas",11,53,52,50
20021,10,2021,4,"Cherokee County, Kansas",11,55,53,53
20021,10,2021,1,"Cherokee County, Kansas",8,46,49,48
20021,10,2021,2,"Cherokee County, Kansas",8,48,48,47
20021,10,2021,3,"Cherokee County, Kansas",7,45,46,49
20021,10,2021,4,"Cherokee County, Kansas",7,48,47,46
20021,10,2021,1,"Cherokee County, Kansas",28,1076,1092,1081
20021,10,2021,2,"Cherokee County, Kansas",28,1082,1095,1126
20021,10,2021,3,"Cherokee County, Kansas",28,953,938,1099
20021,10,2021,4,"Cherokee County, Kansas",27,1113,1124,1106
20021,10,2021,1,"Cherokee County, Kansas",343,4219,4156,4187
20021,10,2021,2,"Cherokee County, Kansas",345,4254,4321,4349
20021,10,2021,3,"Cherokee County, Kansas",348,4362,4374,4394
20021,10,2021,4,"Cherokee County, Kansas",354,4427,4392,4368
20037,10,2021,1,"Crawford County, Kansas",972,16466,16553,16763
20037,10,2021,2,"Crawford County, Kansas",972,17009,16962,16813
20037,10,2021,3,"Crawford County, Kansas",989,16412,16426,16892
20037,10,2021,4,"Crawford County, Kansas",985,17249,17400,17154
20037,10,2021,1,"Crawford County, Kansas",17,86,80,83
20037,10,2021,2,"Crawford County, Kansas",17,80,85,89
20037,10,2021,3,"Crawford County, Kansas",17,83,87,87
20037,10,2021,4,"Crawford County, Kansas",17,85,88,90
20037,10,2021,1,"Crawford County, Kansas",18,1023,1032,1023
20037,10,2021,2,"Crawford County, Kansas",19,1046,1037,1110
20037,10,2021,3,"Crawford County, Kansas",19,1060,1106,1084
20037,10,2021,4,"Crawford County, Kansas",19,1137,1149,1199
20037,10,2021,1,"Crawford County, Kansas",36,2896,2924,2948
20037,10,2021,2,"Crawford County, Kansas",36,3003,3034,3069
20037,10,2021,3,"Crawford County, Kansas",36,2791,2738,2945
20037,10,2021,4,"Crawford County, Kansas",36,3060,3065,3040
20037,10,2021,1,"Crawford County, Kansas",901,12461,12517,12709
20037,10,2021,2,"Crawford County, Kansas",900,12880,12806,12545
20037,10,2021,3,"Crawford County, Kansas",917,12478,12495,12776
20037,10,2021,4,"Crawford County, Kansas",913,12967,13098,12825
20043,10,2021,1,"Doniphan County, Kansas",199,2092,2186,2297
20043,10,2021,2,"Doniphan County, Kansas",200,2285,2401,2288
20043,10,2021,3,"Doniphan County, Kansas",205,2236,2215,2386
20043,10,2021,4,"Doniphan County, Kansas",205,2529,2433,2522
20043,10,2021,1,"Doniphan County, Kansas",10,25,25,29
20043,10,2021,2,"Doniphan County, Kansas",10,23,29,24
20043,10,2021,3,"Doniphan County, Kansas",10,24,26,26
20043,10,2021,4,"Doniphan County, Kansas",10,23,23,24
20043,10,2021,1,"Doniphan County, Kansas",4,14,14,14
20043,10,2021,2,"Doniphan County, Kansas",4,13,12,12
20043,10,2021,3,"Doniphan County, Kansas",4,13,14,14
20043,10,2021,4,"Doniphan County, Kansas",4,13,13,13
20043,10,2021,1,"Doniphan County, Kansas",23,717,794,863
20043,10,2021,2,"Doniphan County, Kansas",23,814,919,804
20043,10,2021,3,"Doniphan County, Kansas",23,759,723,872
20043,10,2021,4,"Doniphan County, Kansas",23,976,873,965
20043,10,2021,1,"Doniphan County, Kansas",162,1336,1353,1391
20043,10,2021,2,"Doniphan County, Kansas",163,1435,1441,1448
20043,10,2021,3,"Doniphan County, Kansas",168,1440,1452,1474
20043,10,2021,4,"Doniphan County, Kansas",168,1517,1524,1520
20091,10,2021,1,"Johnson County, Kansas",24097,339732,337868,340703
20091,10,2021,2,"Johnson County, Kansas",24815,343890,346960,347370
20091,10,2021,3,"Johnson County, Kansas",25472,350742,350340,344816
20091,10,2021,4,"Johnson County, Kansas",25911,352268,354573,355365
20091,10,2021,1,"Johnson County, Kansas",42,2577,2588,2589
20091,10,2021,2,"Johnson County, Kansas",43,2612,2610,2633
20091,10,2021,3,"Johnson County, Kansas",44,2662,2626,2615
20091,10,2021,4,"Johnson County, Kansas",44,2608,2589,2589
20091,10,2021,1,"Johnson County, Kansas",27,1175,1190,1196
20091,10,2021,2,"Johnson County, Kansas",27,1225,1222,1233
20091,10,2021,3,"Johnson County, Kansas",27,1223,1268,1261
20091,10,2021,4,"Johnson County, Kansas",27,1283,1276,1246
20091,10,2021,1,"Johnson County, Kansas",52,26268,26838,26959
20091,10,2021,2,"Johnson County, Kansas",52,27421,27953,26868
20091,10,2021,3,"Johnson County, Kansas",52,26145,27092,27510
20091,10,2021,4,"Johnson County, Kansas",52,27445,27365,27488
20091,10,2021,1,"Johnson County, Kansas",23976,309712,307252,309959
20091,10,2021,2,"Johnson County, Kansas",24693,312632,315175,316636
20091,10,2021,3,"Johnson County, Kansas",25349,320712,319354,313430
20091,10,2021,4,"Johnson County, Kansas",25788,320932,323343,324042
20103,10,2021,1,"Leavenworth County, Kansas",1418,20106,19876,20304
20103,10,2021,2,"Leavenworth County, Kansas",1462,20438,20615,20458
20103,10,2021,3,"Leavenworth County, Kansas",1502,20296,20145,20283
20103,10,2021,4,"Leavenworth County, Kansas",1503,20663,20500,20382
20103,10,2021,1,"Leavenworth County, Kansas",35,4214,4188,4180
20103,10,2021,2,"Leavenworth County, Kansas",34,4177,4187,4196
20103,10,2021,3,"Leavenworth County, Kansas",36,4194,4192,4176
20103,10,2021,4,"Leavenworth County, Kansas",35,4166,4175,4180
20103,10,2021,1,"Leavenworth County, Kansas",14,519,514,515
20103,10,2021,2,"Leavenworth County, Kansas",14,509,506,508
20103,10,2021,3,"Leavenworth County, Kansas",14,486,475,474
20103,10,2021,4,"Leavenworth County, Kansas",15,473,467,452
20103,10,2021,1,"Leavenworth County, Kansas",32,3318,3344,3371
20103,10,2021,2,"Leavenworth County, Kansas",32,3362,3394,3274
20103,10,2021,3,"Leavenworth County, Kansas",31,3048,3080,3371
20103,10,2021,4,"Leavenworth County, Kansas",31,3405,3458,3476
20103,10,2021,1,"Leavenworth County, Kansas",1337,12055,11830,12238
20103,10,2021,2,"Leavenworth County, Kansas",1382,12390,12528,12480
20103,10,2021,3,"Leavenworth County, Kansas",1421,12568,12398,12262
20103,10,2021,4,"Leavenworth County, Kansas",1422,12619,12400,12274
20107,10,2021,1,"Linn County, Kansas",254,1964,1915,1946
20107,10,2021,2,"Linn County, Kansas",254,1971,1983,2037
20107,10,2021,3,"Linn County, Kansas",258,1970,1985,1967
20107,10,2021,4,"Linn County, Kansas",259,2030,2008,2032
20107,10,2021,1,"Linn County, Kansas",10,43,38,42
20107,10,2021,2,"Linn County, Kansas",10,41,39,40
20107,10,2021,3,"Linn County, Kansas",10,40,42,40
20107,10,2021,4,"Linn County, Kansas",9,38,39,39
20107,10,2021,1,"Linn County, Kansas",6,22,22,25
20107,10,2021,2,"Linn County, Kansas",6,25,24,24
20107,10,2021,3,"Linn County, Kansas",6,22,24,24
20107,10,2021,4,"Linn County, Kansas",6,26,23,23
20107,10,2021,1,"Linn County, Kansas",26,700,676,684
20107,10,2021,2,"Linn County, Kansas",26,682,688,715
20107,10,2021,3,"Linn County, Kansas",26,628,658,662
20107,10,2021,4,"Linn County, Kansas",26,696,694,706
20107,10,2021,1,"Linn County, Kansas",212,1199,1179,1195
20107,10,2021,2,"Linn County, Kansas",212,1223,1232,1258
20107,10,2021,3,"Linn County, Kansas",216,1280,1261,1241
20107,10,2021,4,"Linn County, Kansas",218,1270,1252,1264
20121,10,2021,1,"Miami County, Kansas",820,8190,8101,8264
20121,10,2021,2,"Miami County, Kansas",834,8404,8478,8615
20121,10,2021,3,"Miami County, Kansas",846,8306,8316,8398
20121,10,2021,4,"Miami County, Kansas",856,8580,8571,8479
20121,10,2021,1,"Miami County, Kansas",13,72,66,67
20121,10,2021,2,"Miami County, Kansas",13,69,69,72
20121,10,2021,3,"Miami County, Kansas",13,71,71,67
20121,10,2021,4,"Miami County, Kansas",12,66,66,67
20121,10,2021,1,"Miami County, Kansas",12,453,456,447
20121,10,2021,2,"Miami County, Kansas",12,461,458,460
20121,10,2021,3,"Miami County, Kansas",12,450,440,430
20121,10,2021,4,"Miami County, Kansas",12,433,423,412
20121,10,2021,1,"Miami County, Kansas",17,1702,1721,1714
20121,10,2021,2,"Miami County, Kansas",17,1710,1754,1862
20121,10,2021,3,"Miami County, Kansas",17,1512,1533,1660
20121,10,2021,4,"Miami County, Kansas",17,1724,1752,1699
20121,10,2021,1,"Miami County, Kansas",778,5963,5858,6036
20121,10,2021,2,"Miami County, Kansas",792,6164,6197,6221
20121,10,2021,3,"Miami County, Kansas",804,6273,6272,6241
20121,10,2021,4,"Miami County, Kansas",815,6357,6330,6301
20209,10,2021,1,"Wyandotte County, Kansas",3429,86268,82712,84318
20209,10,2021,2,"Wyandotte County, Kansas",3472,85981,86249,86201
20209,10,2021,3,"Wyandotte County, Kansas",3538,87696,88030,87073
20209,10,2021,4,"Wyandotte County, Kansas",3557,88451,89282,88762
20209,10,2021,1,"Wyandotte County, Kansas",28,1230,1243,1240
20209,10,2021,2,"Wyandotte County, Kansas",28,1242,1249,1244
20209,10,2021,3,"Wyandotte County, Kansas",29,1267,1285,1304
20209,10,2021,4,"Wyandotte County, Kansas",29,1272,1327,1324
20209,10,2021,1,"Wyandotte County, Kansas",18,4211,4233,4213
20209,10,2021,2,"Wyandotte County, Kansas",18,4183,4112,4156
20209,10,2021,3,"Wyandotte County, Kansas",18,4108,4239,4137
20209,10,2021,4,"Wyandotte County, Kansas",18,4117,4106,4092
20209,10,2021,1,"Wyandotte County, Kansas",19,9097,9169,9247
20209,10,2021,2,"Wyandotte County, Kansas",19,9165,9168,9017
20209,10,2021,3,"Wyandotte County, Kansas",19,8408,8821,9218
20209,10,2021,4,"Wyandotte County, Kansas",19,9169,9082,9067
20209,10,2021,1,"Wyandotte County, Kansas",3364,71730,68067,69618
20209,10,2021,2,"Wyandotte County, Kansas",3407,71391,71720,71784
20209,10,2021,3,"Wyandotte County, Kansas",3472,73913,73685,72414
20209,10,2021,4,"Wyandotte County, Kansas",3491,73893,74767,74279
29003,10,2021,1,"Andrew County, Missouri",464,2449,2461,2602
29003,10,2021,2,"Andrew County, Missouri",505,2828,2881,2914
29003,10,2021,3,"Andrew County, Missouri",525,2814,2765,2856
29003,10,2021,4,"Andrew County, Missouri",533,2840,2850,2841
29003,10,2021,1,"Andrew County, Missouri",10,34,33,31
29003,10,2021,2,"Andrew County, Missouri",10,33,34,33
29003,10,2021,3,"Andrew County, Missouri",10,32,31,35
29003,10,2021,4,"Andrew County, Missouri",10,32,33,35
29003,10,2021,1,"Andrew County, Missouri",5,28,28,27
29003,10,2021,2,"Andrew County, Missouri",5,27,27,26
