area_fips,year,qtr,ltd_total_qtrly_wages,ltd_taxable_qtrly_wages,ltd_qtrly_contributions,ltd_avg_wkly_wage,own_title,month,date,year_decimal,emplvl_limited,state,min_wage,all_total_qtrly_wages,all_taxable_qtrly_wages,all_qtrly_contributions,all_avg_wkly_wage,emplvl_all
20021,2012,4,507738,228279,8018,184,Private,3,12/1/2012,2012.916667,215,KS,7.25,39976762,3344239,139264,700,4409
20091,2012,1,25520344,22791225,573959,265,Private,1,1/1/2012,2012,7371,KS,7.25,3740104317,1664776024,74838255,1048,274080
20091,2012,1,25520344,22791225,573959,265,Private,2,2/1/2012,2012.083333,7380,KS,7.25,3740104317,1664776024,74838255,1048,273714
20091,2012,1,25520344,22791225,573959,265,Private,3,3/1/2012,2012.166667,7504,KS,7.25,3740104317,1664776024,74838255,1048,275547
20091,2012,2,26396739,17448100,469015,255,Private,1,4/1/2012,2012.25,7749,KS,7.25,3433947699,447858882,18381074,936,279430
20091,2012,2,26396739,17448100,469015,255,Private,2,5/1/2012,2012.333333,8041,KS,7.25,3433947699,447858882,18381074,936,281796
20091,2012,2,26396739,17448100,469015,255,Private,3,6/1/2012,2012.416667,8107,KS,7.25,3433947699,447858882,18381074,936,285058
20091,2012,3,27671429,12344153,349358,268,Private,1,7/1/2012,2012.5,8070,KS,7.25,3443431227,307437314,12736258,936,283151
20091,2012,3,27671429,12344153,349358,268,Private,2,8/1/2012,2012.583333,8029,KS,7.25,3443431227,307437314,12736258,936,283765
20091,2012,3,27671429,12344153,349358,268,Private,3,9/1/2012,2012.666667,7743,KS,7.25,3443431227,307437314,12736258,936,281657
20091,2012,4,26753350,9188677,266068,266,Private,1,10/1/2012,2012.75,7708,KS,7.25,3976897706,278174222,11575882,1070,284800
20091,2012,4,26753350,9188677,266068,266,Private,2,11/1/2012,2012.833333,7706,KS,7.25,3976897706,278174222,11575882,1070,286244
20091,2012,4,26753350,9188677,266068,266,Private,3,12/1/2012,2012.916667,7813,KS,7.25,3976897706,278174222,11575882,1070,286646
20103,2012,1,1410696,1295616,38937,217,Private,1,1/1/2012,2012,496,KS,7.25,102925706,62965119,2671162,666,11742
20103,2012,1,1410696,1295616,38937,217,Private,2,2/1/2012,2012.083333,497,KS,7.25,102925706,62965119,2671162,666,11818
20103,2012,1,1410696,1295616,38937,217,Private,3,3/1/2012,2012.166667,506,KS,7.25,102925706,62965119,2671162,666,12110
20103,2012,2,1520467,1142627,34633,228,Private,1,4/1/2012,2012.25,510,KS,7.25,104542663,21927878,939675,647,12356
20103,2012,2,1520467,1142627,34633,228,Private,2,5/1/2012,2012.333333,520,KS,7.25,104542663,21927878,939675,647,12486
20103,2012,2,1520467,1142627,34633,228,Private,3,6/1/2012,2012.416667,506,KS,7.25,104542663,21927878,939675,647,12466
20103,2012,3,1499543,826603,26096,218,Private,1,7/1/2012,2012.5,524,KS,7.25,108533163,13255598,568494,679,12333
20103,2012,3,1499543,826603,26096,218,Private,2,8/1/2012,2012.583333,533,KS,7.25,108533163,13255598,568494,679,12247
20103,2012,3,1499543,826603,26096,218,Private,3,9/1/2012,2012.666667,527,KS,7.25,108533163,13255598,568494,679,12290
20103,2012,4,1518359,626725,20506,220,Private,1,10/1/2012,2012.75,548,KS,7.25,111953269,11383327,471167,691,12451
20103,2012,4,1518359,626725,20506,220,Private,2,11/1/2012,2012.833333,521,KS,7.25,111953269,11383327,471167,691,12487
20103,2012,4,1518359,626725,20506,220,Private,3,12/1/2012,2012.916667,524,KS,7.25,111953269,11383327,471167,691,12450
20209,2012,1,6678391,5652892,156277,279,Private,1,1/1/2012,2012,1808,KS,7.25,755967287,443187954,18816792,880,65244
20209,2012,1,6678391,5652892,156277,279,Private,2,2/1/2012,2012.083333,1825,KS,7.25,755967287,443187954,18816792,880,66072
20209,2012,1,6678391,5652892,156277,279,Private,3,3/1/2012,2012.166667,1886,KS,7.25,755967287,443187954,18816792,880,66899
20209,2012,2,6902591,4243427,125846,278,Private,1,4/1/2012,2012.25,1893,KS,7.25,725845608,161700906,4367596,815,67761
20209,2012,2,6902591,4243427,125846,278,Private,2,5/1/2012,2012.333333,1922,KS,7.25,725845608,161700906,4367596,815,68475
20209,2012,2,6902591,4243427,125846,278,Private,3,6/1/2012,2012.416667,1912,KS,7.25,725845608,161700906,4367596,815,69289
20209,2012,3,7121035,2805836,84574,286,Private,1,7/1/2012,2012.5,1917,KS,7.25,748202897,151943083,3093048,831,68431
20209,2012,3,7121035,2805836,84574,286,Private,2,8/1/2012,2012.583333,1956,KS,7.25,748202897,151943083,3093048,831,69760
20209,2012,3,7121035,2805836,84574,286,Private,3,9/1/2012,2012.666667,1871,KS,7.25,748202897,151943083,3093048,831,69636
20209,2012,4,6902210,1985683,62109,281,Private,1,10/1/2012,2012.75,1904,KS,7.25,774299818,135336784,2481639,863,69357
20209,2012,4,6902210,1985683,62109,281,Private,2,11/1/2012,2012.833333,1882,KS,7.25,774299818,135336784,2481639,863,69183
20209,2012,4,6902210,1985683,62109,281,Private,3,12/1/2012,2012.916667,1876,KS,7.25,774299818,135336784,2481639,863,68415
29011,2012,1,509175,506701,4603,182,Private,1,1/1/2012,2012,217,MO,7.25,15509007,13434712,294862,502,2374
29011,2012,1,509175,506701,4603,182,Private,2,2/1/2012,2012.083333,212,MO,7.25,15509007,13434712,294862,502,2342
29011,2012,1,509175,506701,4603,182,Private,3,3/1/2012,2012.166667,216,MO,7.25,15509007,13434712,294862,502,2417
29011,2012,2,579691,527044,4859,201,Private,1,4/1/2012,2012.25,214,MO,7.25,15217229,8588388,189250,478,2435
29011,2012,2,579691,527044,4859,201,Private,2,5/1/2012,2012.333333,223,MO,7.25,15217229,8588388,189250,478,2441
29011,2012,2,579691,527044,4859,201,Private,3,6/1/2012,2012.416667,229,MO,7.25,15217229,8588388,189250,478,2468
29011,2012,3,599344,498312,4626,195,Private,1,7/1/2012,2012.5,242,MO,7.25,15403114,4866185,100876,478,2507
29011,2012,3,599344,498312,4626,195,Private,2,8/1/2012,2012.583333,234,MO,7.25,15403114,4866185,100876,478,2496
29011,2012,3,599344,498312,4626,195,Private,3,9/1/2012,2012.666667,232,MO,7.25,15403114,4866185,100876,478,2428
29011,2012,4,554594,380799,3568,192,Private,1,10/1/2012,2012.75,227,MO,7.25,15994714,3044240,59887,507,2463
29011,2012,4,554594,380799,3568,192,Private,2,11/1/2012,2012.833333,218,MO,7.25,15994714,3044240,59887,507,2422
29011,2012,4,554594,380799,3568,192,Private,3,12/1/2012,2012.916667,220,MO,7.25,15994714,3044240,59887,507,2392
29013,2012,1,325921,323983,2393,173,Private,1,1/1/2012,2012,144,MO,7.25,13877777,11995573,220340,448,2394
29013,2012,1,325921,323983,2393,173,Private,2,2/1/2012,2012.083333,143,MO,7.25,13877777,11995573,220340,448,2366
29013,2012,1,325921,323983,2393,173,Private,3,3/1/2012,2012.166667,148,MO,7.25,13877777,11995573,220340,448,2393
29013,2012,2,359127,330638,2532,190,Private,1,4/1/2012,2012.25,138,MO,7.25,14836451,7728044,150176,469,2413
29013,2012,2,359127,330638,2532,190,Private,2,5/1/2012,2012.333333,150,MO,7.25,14836451,7728044,150176,469,2459
29013,2012,2,359127,330638,2532,190,Private,3,6/1/2012,2012.416667,148,MO,7.25,14836451,7728044,150176,469,2428
29013,2012,3,380638,314978,2284,186,Private,1,7/1/2012,2012.5,165,MO,7.25,14617040,4530577,96240,460,2457
29013,2012,3,380638,314978,2284,186,Private,2,8/1/2012,2012.583333,158,MO,7.25,14617040,4530577,96240,460,2470
29013,2012,3,380638,314978,2284,186,Private,3,9/1/2012,2012.666667,150,MO,7.25,14617040,4530577,96240,460,2411
29013,2012,4,308534,226295,1665,213,Private,1,10/1/2012,2012.75,112,MO,7.25,16750780,3230232,73682,553,2347
29013,2012,4,308534,226295,1665,213,Private,2,11/1/2012,2012.833333,113,MO,7.25,16750780,3230232,73682,553,2333
29013,2012,4,308534,226295,1665,213,Private,3,12/1/2012,2012.916667,110,MO,7.25,16750780,3230232,73682,553,2315
29021,2012,1,3777761,3635445,43318,220,Private,1,1/1/2012,2012,1278,MO,7.25,387096331,241609718,5554798,766,38740
29021,2012,1,3777761,3635445,43318,220,Private,2,2/1/2012,2012.083333,1327,MO,7.25,387096331,241609718,5554798,766,38746
29021,2012,1,3777761,3635445,43318,220,Private,3,3/1/2012,2012.166667,1362,MO,7.25,387096331,241609718,5554798,766,39060
29021,2012,2,4077120,3482730,41893,221,Private,1,4/1/2012,2012.25,1406,MO,7.25,367016759,109861170,2529668,714,39323
29021,2012,2,4077120,3482730,41893,221,Private,2,5/1/2012,2012.333333,1444,MO,7.25,367016759,109861170,2529668,714,39601
29021,2012,2,4077120,3482730,41893,221,Private,3,6/1/2012,2012.416667,1417,MO,7.25,367016759,109861170,2529668,714,39707
29021,2012,3,4231437,3107378,37574,232,Private,1,7/1/2012,2012.5,1390,MO,7.25,381643815,57663482,1260532,739,39636
29021,2012,3,4231437,3107378,37574,232,Private,2,8/1/2012,2012.583333,1410,MO,7.25,381643815,57663482,1260532,739,39785
29021,2012,3,4231437,3107378,37574,232,Private,3,9/1/2012,2012.666667,1405,MO,7.25,381643815,57663482,1260532,739,39774
29021,2012,4,4163535,2463100,29324,223,Private,1,10/1/2012,2012.75,1428,MO,7.25,420900575,43956767,983462,804,39955
29021,2012,4,4163535,2463100,29324,223,Private,2,11/1/2012,2012.833333,1440,MO,7.25,420900575,43956767,983462,804,40312
29021,2012,4,4163535,2463100,29324,223,Private,3,12/1/2012,2012.916667,1432,MO,7.25,420900575,43956767,983462,804,40514
29037,2012,1,2847931,2773623,30675,237,Private,1,1/1/2012,2012,906,MO,7.25,127686139,106360328,2431420,561,17270
29037,2012,1,2847931,2773623,30675,237,Private,2,2/1/2012,2012.083333,907,MO,7.25,127686139,106360328,2431420,561,17427
29037,2012,1,2847931,2773623,30675,237,Private,3,3/1/2012,2012.166667,956,MO,7.25,127686139,106360328,2431420,561,17832
29037,2012,2,3116568,2521144,28284,239,Private,1,4/1/2012,2012.25,980,MO,7.25,133941513,63599739,1458122,564,18152
29037,2012,2,3116568,2521144,28284,239,Private,2,5/1/2012,2012.333333,1012,MO,7.25,133941513,63599739,1458122,564,18375
29037,2012,2,3116568,2521144,28284,239,Private,3,6/1/2012,2012.416667,1017,MO,7.25,133941513,63599739,1458122,564,18279
29037,2012,3,3267151,2175859,24725,250,Private,1,7/1/2012,2012.5,1009,MO,7.25,134334008,35740675,807556,565,18172
29037,2012,3,3267151,2175859,24725,250,Private,2,8/1/2012,2012.583333,1027,MO,7.25,134334008,35740675,807556,565,18406
29037,2012,3,3267151,2175859,24725,250,Private,3,9/1/2012,2012.666667,983,MO,7.25,134334008,35740675,807556,565,18314
29037,2012,4,3010337,1595563,19138,243,Private,1,10/1/2012,2012.75,966,MO,7.25,144801696,25748102,620167,608,18372
29037,2012,4,3010337,1595563,19138,243,Private,2,11/1/2012,2012.833333,936,MO,7.25,144801696,25748102,620167,608,18365
29037,2012,4,3010337,1595563,19138,243,Private,3,12/1/2012,2012.916667,958,MO,7.25,144801696,25748102,620167,608,18248
29047,2012,1,9646039,9316946,115357,249,Private,1,1/1/2012,2012,2941,MO,7.25,793582157,531384038,12802663,872,69590
29047,2012,1,9646039,9316946,115357,249,Private,2,2/1/2012,2012.083333,2985,MO,7.25,793582157,531384038,12802663,872,69418
29047,2012,1,9646039,9316946,115357,249,Private,3,3/1/2012,2012.166667,3022,MO,7.25,793582157,531384038,12802663,872,70977
29047,2012,2,9874817,8107023,100811,241,Private,1,4/1/2012,2012.25,3060,MO,7.25,757326852,203582362,4451281,812,71890
29047,2012,2,9874817,8107023,100811,241,Private,2,5/1/2012,2012.333333,3191,MO,7.25,757326852,203582362,4451281,812,71113
29047,2012,2,9874817,8107023,100811,241,Private,3,6/1/2012,2012.416667,3199,MO,7.25,757326852,203582362,4451281,812,72231
29047,2012,3,10903872,7689138,98681,265,Private,1,7/1/2012,2012.5,3178,MO,7.25,753864871,121492845,2541886,799,72361
29047,2012,3,10903872,7689138,98681,265,Private,2,8/1/2012,2012.583333,3214,MO,7.25,753864871,121492845,2541886,799,73090
29047,2012,3,10903872,7689138,98681,265,Private,3,9/1/2012,2012.666667,3111,MO,7.25,753864871,121492845,2541886,799,72412
29047,2012,4,10142314,5658882,78229,244,Private,1,10/1/2012,2012.75,3221,MO,7.25,835016143,91087971,2040845,894,72658
29047,2012,4,10142314,5658882,78229,244,Private,2,11/1/2012,2012.833333,3151,MO,7.25,835016143,91087971,2040845,894,71756
29047,2012,4,10142314,5658882,78229,244,Private,3,12/1/2012,2012.916667,3208,MO,7.25,835016143,91087971,2040845,894,71097
29095,2012,1,33062881,31802065,446257,260,Private,1,1/1/2012,2012,9671,MO,7.25,3571378475,2082690071,47188045,974,280615
29095,2012,1,33062881,31802065,446257,260,Private,2,2/1/2012,2012.083333,9719,MO,7.25,3571378475,2082690071,47188045,974,281414
29095,2012,1,33062881,31802065,446257,260,Private,3,3/1/2012,2012.166667,9949,MO,7.25,3571378475,2082690071,47188045,974,284564
29095,2012,2,33328014,27093499,379654,251,Private,1,4/1/2012,2012.25,10058,MO,7.25,3392385487,779601319,18747361,903,287316
29095,2012,2,33328014,27093499,379654,251,Private,2,5/1/2012,2012.333333,10291,MO,7.25,3392385487,779601319,18747361,903,289485
29095,2012,2,33328014,27093499,379654,251,Private,3,6/1/2012,2012.416667,10332,MO,7.25,3392385487,779601319,18747361,903,290289
29095,2012,3,35460018,24251270,343020,263,Private,1,7/1/2012,2012.5,10330,MO,7.25,3416650502,429191853,10265181,904,291016
29095,2012,3,35460018,24251270,343020,263,Private,2,8/1/2012,2012.583333,10492,MO,7.25,3416650502,429191853,10265181,904,291959
29095,2012,3,35460018,24251270,343020,263,Private,3,9/1/2012,2012.666667,10281,MO,7.25,3416650502,429191853,10265181,904,289186
29095,2012,4,34263692,18107775,260866,256,Private,1,10/1/2012,2012.75,10226,MO,7.25,3959625512,336585022,8487394,1043,291006
29095,2012,4,34263692,18107775,260866,256,Private,2,11/1/2012,2012.833333,10337,MO,7.25,3959625512,336585022,8487394,1043,293176
29095,2012,4,34263692,18107775,260866,256,Private,3,12/1/2012,2012.916667,10285,MO,7.25,3959625512,336585022,8487394,1043,292316
29097,2012,1,5459177,5264270,62061,213,Private,1,1/1/2012,2012,1950,MO,7.25,437502602,325463782,6649919,680,49503
29097,2012,1,5459177,5264270,62061,213,Private,2,2/1/2012,2012.083333,1924,MO,7.25,437502602,325463782,6649919,680,49227
29097,2012,1,5459177,5264270,62061,213,Private,3,3/1/2012,2012.166667,2045,MO,7.25,437502602,325463782,6649919,680,49771
29097,2012,2,5725583,4929802,59157,212,Private,1,4/1/2012,2012.25,2105,MO,7.25,417353510,157939719,3281794,642,49812
29097,2012,2,5725583,4929802,59157,212,Private,2,5/1/2012,2012.333333,2076,MO,7.25,417353510,157939719,3281794,642,49983
29097,2012,2,5725583,4929802,59157,212,Private,3,6/1/2012,2012.416667,2063,MO,7.25,417353510,157939719,3281794,642,50117
29097,2012,3,5807551,4180699,48612,222,Private,1,7/1/2012,2012.5,2025,MO,7.25,422187029,81504417,1662000,650,49956
29097,2012,3,5807551,4180699,48612,222,Private,2,8/1/2012,2012.583333,2020,MO,7.25,422187029,81504417,1662000,650,49979
29097,2012,3,5807551,4180699,48612,222,Private,3,9/1/2012,2012.666667,1999,MO,7.25,422187029,81504417,1662000,650,49845
29097,2012,4,5617469,3294320,39634,219,Private,1,10/1/2012,2012.75,1963,MO,7.25,455226416,62368150,1293738,693,50148
29097,2012,4,5617469,3294320,39634,219,Private,2,11/1/2012,2012.833333,1951,MO,7.25,455226416,62368150,1293738,693,50653
29097,2012,4,5617469,3294320,39634,219,Private,3,12/1/2012,2012.916667,1997,MO,7.25,455226416,62368150,1293738,693,50858
29145,2012,1,1557737,1473045,11909,254,Private,1,1/1/2012,2012,461,MO,7.25,156069258,84736795,2038403,716,16674
29145,2012,1,1557737,1473045,11909,254,Private,2,2/1/2012,2012.083333,464,MO,7.25,156069258,84736795,2038403,716,16766
29145,2012,1,1557737,1473045,11909,254,Private,3,3/1/2012,2012.166667,491,MO,7.25,156069258,84736795,2038403,716,16874
29145,2012,2,1675898,1395653,12055,231,Private,1,4/1/2012,2012.25,539,MO,7.25,151137529,44564112,1036547,689,16857
29145,2012,2,1675898,1395653,12055,231,Private,2,5/1/2012,2012.333333,576,MO,7.25,151137529,44564112,1036547,689,16928
29145,2012,2,1675898,1395653,12055,231,Private,3,6/1/2012,2012.416667,561,MO,7.25,151137529,44564112,1036547,689,16870
29145,2012,3,1656369,1124479,9219,252,Private,1,7/1/2012,2012.5,510,MO,7.25,157085246,22153671,464987,712,16877
29145,2012,3,1656369,1124479,9219,252,Private,2,8/1/2012,2012.583333,493,MO,7.25,157085246,22153671,464987,712,17024
29145,2012,3,1656369,1124479,9219,252,Private,3,9/1/2012,2012.666667,516,MO,7.25,157085246,22153671,464987,712,17042
29145,2012,4,1521141,849931,7428,237,Private,1,10/1/2012,2012.75,498,MO,7.25,154142606,16153442,344164,699,17017
29145,2012,4,1521141,849931,7428,237,Private,2,11/1/2012,2012.833333,496,MO,7.25,154142606,16153442,344164,699,16967
29145,2012,4,1521141,849931,7428,237,Private,3,12/1/2012,2012.916667,490,MO,7.25,154142606,16153442,344164,699,16899
29165,2012,1,4200998,4074109,55444,253,Private,1,1/1/2012,2012,1274,MO,7.25,349290746,247593131,5451527,767,35015
29165,2012,1,4200998,4074109,55444,253,Private,2,2/1/2012,2012.083333,1278,MO,7.25,349290746,247593131,5451527,767,34873
29165,2012,1,4200998,4074109,55444,253,Private,3,3/1/2012,2012.166667,1273,MO,7.25,349290746,247593131,5451527,767,35140
29165,2012,2,4235747,3500227,48448,243,Private,1,4/1/2012,2012.25,1317,MO,7.25,358061677,109604574,2401925,770,35354
29165,2012,2,4235747,3500227,48448,243,Private,2,5/1/2012,2012.333333,1358,MO,7.25,358061677,109604574,2401925,770,35793
29165,2012,2,4235747,3500227,48448,243,Private,3,6/1/2012,2012.416667,1343,MO,7.25,358061677,109604574,2401925,770,36128
29165,2012,3,4541995,3108112,43046,265,Private,1,7/1/2012,2012.5,1324,MO,7.25,337999400,55005913,1222593,734,35557
29165,2012,3,4541995,3108112,43046,265,Private,2,8/1/2012,2012.583333,1336,MO,7.25,337999400,55005913,1222593,734,35604
29165,2012,3,4541995,3108112,43046,265,Private,3,9/1/2012,2012.666667,1302,MO,7.25,337999400,55005913,1222593,734,35101
29165,2012,4,4282571,2423116,32448,241,Private,1,10/1/2012,2012.75,1343,MO,7.25,382441018,41295235,920575,832,35353
29165,2012,4,4282571,2423116,32448,241,Private,2,11/1/2012,2012.833333,1383,MO,7.25,382441018,41295235,920575,832,35572
29165,2012,4,4282571,2423116,32448,241,Private,3,12/1/2012,2012.916667,1369,MO,7.25,382441018,41295235,920575,832,35179
20005,2013,1,628114,580364,14417,188,Private,1,1/1/2013,2013,255,KS,7.25,39420026,22157865,1121100,625,4835
20005,2013,1,628114,580364,14417,188,Private,2,2/1/2013,2013.083333,252,KS,7.25,39420026,22157865,1121100,625,4829
20005,2013,1,628114,580364,14417,188,Private,3,3/1/2013,2013.166667,264,KS,7.25,39420026,22157865,1121100,625,4891
20005,2013,2,728170,529056,13007,213,Private,1,4/1/2013,2013.25,262,KS,7.25,38841147,7196898,302837,609,4878
20005,2013,2,728170,529056,13007,213,Private,2,5/1/2013,2013.333333,266,KS,7.25,38841147,7196898,302837,609,4878
20005,2013,2,728170,529056,13007,213,Private,3,6/1/2013,2013.416667,262,KS,7.25,38841147,7196898,302837,609,4967
20005,2013,3,719877,369335,9256,215,Private,1,7/1/2013,2013.5,254,KS,7.25,42683850,4644119,194516,658,4928
20005,2013,3,719877,369335,9256,215,Private,2,8/1/2013,2013.583333,259,KS,7.25,42683850,4644119,194516,658,4986
20005,2013,3,719877,369335,9256,215,Private,3,9/1/2013,2013.666667,261,KS,7.25,42683850,4644119,194516,658,5046
20005,2013,4,720057,303675,8276,214,Private,1,10/1/2013,2013.75,262,KS,7.25,43259695,3865787,153527,660,5064
20005,2013,4,720057,303675,8276,214,Private,2,11/1/2013,2013.833333,261,KS,7.25,43259695,3865787,153527,660,5052
20005,2013,4,720057,303675,8276,214,Private,3,12/1/2013,2013.916667,254,KS,7.25,43259695,3865787,153527,660,5020
20011,2013,1,510772,454129,12580,181,Private,1,1/1/2013,2013,218,KS,7.25,36462474,22351735,993483,604,4618
20011,2013,1,510772,454129,12580,181,Private,2,2/1/2013,2013.083333,213,KS,7.25,36462474,22351735,993483,604,4602
20011,2013,1,510772,454129,12580,181,Private,3,3/1/2013,2013.166667,221,KS,7.25,36462474,22351735,993483,604,4718
20011,2013,2,625326,484417,12730,199,Private,1,4/1/2013,2013.25,236,KS,7.25,36664878,7141782,296230,592,4709
20011,2013,2,625326,484417,12730,199,Private,2,5/1/2013,2013.333333,244,KS,7.25,36664878,7141782,296230,592,4739
20011,2013,2,625326,484417,12730,199,Private,3,6/1/2013,2013.416667,244,KS,7.25,36664878,7141782,296230,592,4844
20011,2013,3,645509,374357,10067,205,Private,1,7/1/2013,2013.5,243,KS,7.25,37663389,4875853,221080,593,4836
20011,2013,3,645509,374357,10067,205,Private,2,8/1/2013,2013.583333,232,KS,7.25,37663389,4875853,221080,593,4884
20011,2013,3,645509,374357,10067,205,Private,3,9/1/2013,2013.666667,252,KS,7.25,37663389,4875853,221080,593,4945
20011,2013,4,624338,285635,8017,191,Private,1,10/1/2013,2013.75,252,KS,7.25,41523882,3629968,158259,660,4819
20011,2013,4,624338,285635,8017,191,Private,2,11/1/2013,2013.833333,256,KS,7.25,41523882,3629968,158259,660,4852
20011,2013,4,624338,285635,8017,191,Private,3,12/1/2013,2013.916667,246,KS,7.25,41523882,3629968,158259,660,4840
